"gene_id","residual_variance","posterior_variance","precision_weight","prior_df","residual_df"
"8396",0.39292461907511,0.389657118537349,2.5663588637972,11.7375077433574,434
"5829",0.211326559527137,0.212741692484932,4.70053607414461,11.7375077433574,434
"9276",0.243862597057541,0.244256795601512,4.09405190769567,11.7375077433574,434
"5211",0.157998129451129,0.160921331839697,6.21421652783832,11.7375077433574,434
"10857",0.174007415180485,0.176483360866543,5.66625655296877,11.7375077433574,434
"3693",0.235524844407873,0.236700849617629,4.2247419120608,11.7375077433574,434
"5355",0.197089157868128,0.198869503930519,5.02842306253944,11.7375077433574,434
"4780",0.293423559011234,0.29327965807518,3.40971483178577,11.7375077433574,434
"4154",0.302132762867853,0.30116370882179,3.32045319773817,11.7375077433574,434
"4836",0.211295713074561,0.213046706080963,4.69380643519538,11.7375077433574,434
"8553",0.113192403116643,0.117182653790679,8.53368623812085,11.7375077433574,434
"54386",0.150436616578157,0.153385246424085,6.51953185402958,11.7375077433574,434
"25793",0.175079829878907,0.177879702266571,5.6217768933602,11.7375077433574,434
"5654",0.32843431563505,0.326710255835769,3.06081606603338,11.7375077433574,434
"4043",0.204260885816217,0.205827050057428,4.85844790430116,11.7375077433574,434
"8804",0.298009470230474,0.296979233923681,3.3672388024847,11.7375077433574,434
"5111",0.208162485726495,0.209965435602197,4.76268866412189,11.7375077433574,434
"5641",0.263865075460432,0.264380347424523,3.78242940423356,11.7375077433574,434
"3611",0.227590549259972,0.228423322619995,4.37783667854092,11.7375077433574,434
"481",0.202706301040082,0.204186763802862,4.89747710074626,11.7375077433574,434
"6856",0.189544752300317,0.191994808086666,5.20847417680482,11.7375077433574,434
"7296",0.227039271353917,0.227891324240807,4.38805647091386,11.7375077433574,434
"23386",0.228024272523379,0.229002774811705,4.36675931469494,11.7375077433574,434
"7153",0.459637241125094,0.454930513099748,2.19813789404084,11.7375077433574,434
"10494",0.181624214889461,0.184031338981799,5.43385711114618,11.7375077433574,434
"10969",0.362200264915426,0.359811872842035,2.77923013518518,11.7375077433574,434
"23365",0.109767045345105,0.113704011919803,8.7947644336887,11.7375077433574,434
"6342",0.150967180392176,0.153954475836921,6.49542661597748,11.7375077433574,434
"10730",0.547785786705591,0.540519148010895,1.85007321883043,11.7375077433574,434
"79073",0.202542817841185,0.205402037806554,4.86850087116366,11.7375077433574,434
"7165",0.358020056061423,0.355425590148458,2.81352842259419,11.7375077433574,434
"10491",0.183605323452292,0.185954535864808,5.37765855158821,11.7375077433574,434
"10131",0.144608225012395,0.147871607291866,6.76262345634899,11.7375077433574,434
"3482",0.22094438800279,0.221941965848116,4.50568235790225,11.7375077433574,434
"26227",0.185769985999414,0.187694855726245,5.32779652447432,11.7375077433574,434
"26020",0.207160350082823,0.208777687257733,4.7897838755418,11.7375077433574,434
"6659",0.247803484122187,0.248442595122258,4.0250746837832,11.7375077433574,434
"847",0.211485047678608,0.212830142446395,4.69858258095123,11.7375077433574,434
"6009",0.149293272911567,0.152258080191489,6.56779593399798,11.7375077433574,434
"9261",0.278811806954047,0.278287335732387,3.59340822092474,11.7375077433574,434
"9805",0.25826927677713,0.259365162922511,3.85556791333138,11.7375077433574,434
"3725",0.253862105014575,0.253997995762605,3.93703894000264,11.7375077433574,434
"6464",0.340806454401829,0.338678384255599,2.95265374611361,11.7375077433574,434
"8878",0.258458268601707,0.258523555038114,3.86811948277816,11.7375077433574,434
"5547",0.208945549995525,0.21025863799431,4.75604716904454,11.7375077433574,434
"7874",0.355507614935488,0.354272958260783,2.82268227557999,11.7375077433574,434
"4792",0.277852582221987,0.278639791620348,3.58886286192217,11.7375077433574,434
"10146",0.55500119064529,0.547551088581778,1.82631360041694,11.7375077433574,434
"9868",0.191402991573523,0.193465683463761,5.16887533797339,11.7375077433574,434
"6117",0.200955864097943,0.202558327424362,4.93684961124798,11.7375077433574,434
"7538",0.236064247331008,0.236790781923501,4.22313736994655,11.7375077433574,434
"1845",0.401045642769328,0.398183641026705,2.51140402810505,11.7375077433574,434
"10765",0.197366255282358,0.199126726829943,5.0219275730576,11.7375077433574,434
"4172",0.188093541389644,0.191081643363494,5.2333650810073,11.7375077433574,434
"25932",3.39531264864831,3.3133215905873,0.301811934839306,11.7375077433574,434
"22883",0.209529418197294,0.210883098582925,4.74196370747452,11.7375077433574,434
"3398",0.320886157055768,0.31935143844564,3.13134647167159,11.7375077433574,434
"1635",0.231106994378156,0.23257470989089,4.29969363594665,11.7375077433574,434
"2195",0.181714830000615,0.183980178609362,5.43536813345127,11.7375077433574,434
