permutation,mean_average_precision
653,0.13153747821850087
654,0.14718834237118136
655,0.13653606036442936
656,0.13725743571220167
657,0.1364906551447779
658,0.12543788683153567
659,0.14643682261177854
660,0.1607567172726707
661,0.1568567781658729
662,0.14985700091623913
663,0.13873016803048616
664,0.12129195648403297
665,0.13682779262074204
666,0.14326374966496583
667,0.1184532717583599
668,0.15558520645003227
669,0.12954128393164155
670,0.11651133610896128
671,0.15230927515191597
672,0.13331129705882772
673,0.15712134420909868
674,0.1722241421407779
675,0.11646396252769427
676,0.1112480006176436
677,0.13262756630130026
678,0.1161446272294792
679,0.13573493293022074
680,0.13202230400544318
681,0.12274061777027563
682,0.14425976137182814
683,0.13818944196542973
684,0.12995415337094784
685,0.12599839989791295
686,0.11955523912532082
687,0.13672083727581436
688,0.11860634413659271
689,0.11193642463115938
690,0.13483897424150856
691,0.1377809214721154
692,0.12247138478761914
693,0.10772669682202997
694,0.13944533463037778
695,0.16011059471159214
696,0.11214688207818713
697,0.12374057957500625
698,0.13512635780342716
699,0.15904475107872254
700,0.11141356603471321
701,0.11899145912909685
702,0.12223489122637456
703,0.12116484819477685
704,0.1532401188664855
705,0.11334040594892425
706,0.11526695295132013
707,0.16189010022609066
708,0.163945389116754
709,0.11609417619209077
710,0.13061234066833538
711,0.11766926328868064
712,0.13603841073834871
713,0.1217228602474514
714,0.12978189709345772
715,0.15356507011558174
716,0.14643709381623457
717,0.13200224571828809
718,0.13098495656103934
719,0.13260418583396247
720,0.12018971923510116
721,0.13443437546928283
722,0.12140088311619983
723,0.11966484043974539
724,0.13055446386771202
725,0.12144271582247419
726,0.12156456482391782
727,0.14502316929972744
728,0.13097189114219274
729,0.11974636233932648
730,0.16965774195110006
731,0.12390868203290341
732,0.11839030710344448
733,0.12902264197809385
734,0.10427955902734178
735,0.13946484904842074
736,0.1318915855046381
737,0.1559257680797855
738,0.13146783526811892
739,0.11574940218138925
740,0.1539839764646318
741,0.1353497912777899
742,0.15268185380469668
743,0.1342114375717374
744,0.18481472371401622
745,0.1211822849287931
746,0.15111582529077058
747,0.12987609390472296
748,0.1320821164805913
749,0.12697216727863117
750,0.1084914234169695
751,0.12991956951402578
752,0.12278989259002066
753,0.13080243242969128
754,0.13562541542829742
755,0.14436143089581577
756,0.12967136730235643
757,0.12610748158950705
758,0.12262263363631253
759,0.13063932918600984
760,0.11633495102721808
761,0.13660870801218103
762,0.10891254935288697
763,0.1657994823789607
764,0.1236173115165339
765,0.12243844550713998
766,0.13402917735702463
767,0.1548741984575219
768,0.12858596482578458
769,0.12037589946778979
770,0.1357173811356185
771,0.16596676365297314
772,0.15964778277292607
773,0.12485928099199799
774,0.115406319582549
775,0.12810229710337437
776,0.13388494309334595
777,0.15462553280147295
778,0.13421453658331134
779,0.11181901551351314
780,0.14698724597633447
781,0.12387925201851625
782,0.13124993120883638
783,0.12984529092670993
784,0.12248419778299843
785,0.13852699045288855
786,0.12004512852804385
787,0.1358823950525117
788,0.15793935053836658
789,0.13956587352209326
790,0.13988654082919064
791,0.12003827708001334
792,0.12766731349232496
793,0.11728748551150318
794,0.15477634583149402
795,0.12211488359953628
796,0.15794516662682387
797,0.13160761607699512
798,0.11528527360612481
799,0.11647222238394409
800,0.14343418018034487
801,0.139736751685272
802,0.12902330856585195
803,0.1149921128228599
804,0.11725917829568017
805,0.1342480122907965
806,0.11657543142245724
807,0.1376692682593851
808,0.16032196527074635
809,0.11904870193477703
810,0.12483911550482205
811,0.15989745036707484
812,0.11354262682788185
813,0.16110411463944815
814,0.12791160944927896
815,0.11377779698796751
816,0.1415841407402432
817,0.12879727736436317
818,0.1533229482096912
819,0.12840805552683363
820,0.12691760874530067
821,0.11533306955603283
822,0.1278790580283523
823,0.16645502577714089
824,0.1737648471545918
825,0.1368274828588738
826,0.1276685004159772
827,0.13674892652812964
828,0.13710311756092688
829,0.12854331070951186
830,0.142508391130631
831,0.13498731125778313
832,0.11256140745329567
833,0.1337178921006435
834,0.128565670746938
835,0.12649843635290836
836,0.136788376867136
837,0.12183727309233541
838,0.15181937427792108
839,0.10786656225718878
840,0.1255821309090206
841,0.1253178847337225
842,0.1300797359193017
843,0.1487476591913995
844,0.13622458900278817
845,0.15273084236113696
846,0.14181181304176682
847,0.1285811145212989
848,0.14464618550364794
849,0.15419367418481936
850,0.15491760301636437
851,0.12715172572489522
