sample_id,pert_id,pert_iname,rna_plate,n_treatment_wells,n_vehicle_wells,HALLMARK_ADIPOGENESIS,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANGIOGENESIS,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_SURFACE,HALLMARK_APOPTOSIS,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_COAGULATION,HALLMARK_COMPLEMENT,HALLMARK_DNA_REPAIR,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_G2M_CHECKPOINT,HALLMARK_GLYCOLYSIS,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEME_METABOLISM,HALLMARK_HYPOXIA,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_MITOTIC_SPINDLE,HALLMARK_MTORC1_SIGNALING,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V2,HALLMARK_MYOGENESIS,HALLMARK_NOTCH_SIGNALING,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_P53_PATHWAY,HALLMARK_PEROXISOME,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PROTEIN_SECRETION,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SPERMATOGENESIS,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_UP,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_XENOBIOTIC_METABOLISM
BRD-K32821942|CPC007_MCF7_6H_X4,BRD-K32821942,azathioprine,CPC007_MCF7_6H_X4,1,15,118.53299447377003,-26.22912025165914,7.0795484557392,-31.25189317565207,-51.30759113819937,48.69623718086552,-5.0845449007138654,10.864052075799066,19.81117888148566,-10.111810359092146,-39.377050595397236,89.67639327917976,125.36251726802294,-30.121491220790745,120.65309241536289,27.62238168290628,89.55940769073754,113.37584332020106,-9.36051501651508,-90.43636769072043,33.92660717014206,28.45660252363291,37.92276097391806,-90.54069299461264,-109.49330846747591,-131.9632973228335,-7.263048360431867,-176.90023656569355,-176.63342431954783,74.84957915742177,88.1056299765271,72.31652233289412,158.2333900853859,23.602643800715896,6.771903066924494,43.06393626638845,67.34421466249262,-64.05291156747359,37.20920312950284,55.20025919378344,-22.310885431160045,27.762174866062196,-72.26400265691859,-22.593047231953676,132.86575292566255,34.82388147255591,42.842785630220476,18.8796974098737,49.7372916335317
BRD-K59597909|CPC007_MCF7_6H_X4,BRD-K59597909,phenothiazine,CPC007_MCF7_6H_X4,1,15,135.18088921393388,31.125827087643813,168.2473527963008,-199.7194453886476,-1.3666969025641151,21.613718539700017,43.58611501651404,20.52093760270492,91.37345169706424,84.48227270545817,53.943302631088216,73.14652376590698,81.37882779368869,35.695175698985906,67.73245581785352,63.28948099528742,133.78086071094174,68.12924181560834,-11.255173173261028,258.73469526374,2.2473375792775414,12.546772635173738,-23.659228213263816,166.6509354267369,49.70255898270642,43.58811312930351,27.068324825475827,-161.03609344185293,-36.20458808350685,15.012022307078439,61.94064367698223,-74.11781384722343,238.1053049797061,-142.3963479509555,10.995006447630772,-29.01032923185187,62.10195967516751,-39.465004626039786,9.078770464453896,43.240653847088765,33.096135550860026,72.06474734192415,8.033983545914396,17.62599916840196,100.42609059891964,-10.160347058049865,-9.782415567364978,38.56469447677489,166.44426413044425
BRD-K81418486|CPC007_MCF7_6H_X4,BRD-K81418486,vorinostat,CPC007_MCF7_6H_X4,2,15,69.37725360459967,38.05841215964966,139.23434775262143,-82.12594833522706,6.327950473181659,-27.59242925187698,71.04964914836546,282.16491046132063,150.52007177370007,178.4579747366771,100.42268953474013,120.62751976733097,-14.401973651669948,0.8846348879055199,71.01971463406778,41.017183353969244,189.12702109266542,-79.516959597952,53.17491384476011,-178.45789901508118,104.92904430538204,150.72723322863766,50.72667204231294,114.95442953312511,-36.61658029669013,27.675775354895052,113.62260601682499,-16.187731121491026,15.880844812639282,0.05333135159446556,187.50128814542404,-123.85555538074107,21.87818205736835,128.533952032338,126.49049128682339,100.21144891097344,119.48378150646079,129.54470121185142,93.80465822748317,93.00990778729215,39.095744268656574,-4.373899422956583,3.1402839209774243,18.944991200096695,105.27545366516398,0.39590404432902915,123.95050392751483,30.971012613218306,108.05349002224426
BRD-K97181089|CPC007_MCF7_6H_X4,BRD-K97181089,amiloride,CPC007_MCF7_6H_X4,1,15,106.38250636936203,-46.096227652892026,21.87162881680075,105.53123377200922,39.56293572214105,-3.6002516463776715,72.77179438085562,160.56374115943436,106.69594339419535,148.8304037137296,77.5285025299903,83.01708414168883,29.400912199288598,5.766672089712586,49.155838128465746,55.11853200983967,97.86933114972828,4.241024736163524,84.29610898250667,50.951799267225454,-2.575875443465293,102.6738309343479,-48.97763860381821,-0.1709555575066588,-6.162692673140157,-19.19281554750893,31.291565906420374,276.95594815872,105.49456085149711,-29.271909398270736,63.779958731994384,-83.00182300582571,66.52485814429821,61.988261486723786,45.93660437757836,-79.47803329072099,98.9329843552245,-9.043049795350953,92.01974529032003,-66.10616000045752,30.30533424759301,54.511999427715466,94.12704776278412,19.703332615763372,97.09169422159209,53.15300655000135,-11.251128606877103,-0.0062929397552693445,107.57695166892722
BRD-A19037878|CPC008_MCF7_6H_X1,BRD-A19037878,trichostatin-a,CPC008_MCF7_6H_X1,1,12,59.863394762830126,139.11269162168486,96.71360464806924,61.95310216880722,86.14841676920935,31.986204913652386,95.83194998362171,213.19682287299258,180.7247073749386,192.8192434033037,155.28643949752785,27.592414945161636,-50.5314780232481,147.96772846844823,33.93710972280758,77.66905268172229,174.80870974136155,-139.53736535038058,84.9305278966176,-134.4752534434146,159.0920476784542,195.19209255191532,139.64459489620572,222.27811751529464,130.26606852387414,151.61881896561175,208.5832089794357,59.07328529519515,153.98748378462852,-6.1036821460912165,151.32660852680044,-85.33541542663556,-92.69231514393675,152.5957016623699,243.7635897146884,126.90323033583223,83.21875198670449,153.96783158419066,47.90086099323412,86.59147978900234,138.28158584507196,-7.674006332772933,135.46066869848613,101.01632738825293,120.91254928066763,-47.012909906577306,168.11936862135764,55.37638637786961,114.66340660307736
BRD-A19500257|CPC008_MCF7_6H_X1,BRD-A19500257,geldanamycin,CPC008_MCF7_6H_X1,1,12,59.6710828598558,69.76395402662388,103.06163972667889,165.12871865111532,137.89368567574553,67.6715084517158,98.8365366244617,181.3007536374974,185.05204268201555,146.27466977129637,162.36470308994637,30.730466563109246,-31.944929251623705,116.39456350868141,-8.048470606095236,41.62478079006411,151.35895566296608,-106.57901293574855,118.51298513447239,-55.50242349313737,133.57749418378154,172.63391188662433,116.12884312855101,212.7881726144268,25.03365361485254,43.176764782422026,149.3410604674002,106.91108143266098,183.80640247275613,4.242293229366794,185.43790052121483,-21.70421907640855,-58.84813471289948,163.78720661690937,171.6255043253808,130.5321139213812,124.45867555159384,85.2180722405364,103.06904921550546,115.36936330184705,155.02380747307757,18.902846036549022,99.4478132335903,56.260983875677084,30.07005554220291,38.33404494331711,142.48865889666655,-38.36838235617432,111.64361312550864
BRD-A75409952|CPC008_MCF7_6H_X1,BRD-A75409952,wortmannin,CPC008_MCF7_6H_X1,1,12,14.737321719265026,20.06390025532255,41.393835974269905,119.0747572108844,95.62714666200418,82.45388885132326,146.2134561401066,159.73221636758177,166.30101587781087,122.88748018844689,165.2275458809325,37.069424931303104,-56.3234852911537,107.67807215746245,89.73864118404379,109.98757263734007,156.15159128337308,-106.15402473784894,64.18648045308561,-40.845791518994645,173.06643318790657,173.7390014171039,115.90717014168143,189.70369150148093,29.619961236234417,83.4199539931264,139.46662637799875,264.7704131981786,133.58993370879313,-2.7692663494674434,127.7733670325187,-26.819033980138386,-153.27473250824772,152.2856869890677,42.391910702887344,126.02718450721483,123.36613723436426,124.77906392426013,138.92419050598534,-53.596553469913204,159.48929986366704,89.39652601401764,237.1237248205279,97.67501668964616,64.32782048438173,26.94590510550819,155.75893576791435,6.802720201229761,111.34578367997364
BRD-K81418486|CPC008_MCF7_6H_X1,BRD-K81418486,vorinostat,CPC008_MCF7_6H_X1,1,12,45.392617371093706,165.78563185943472,81.49609459404792,102.59992347493,109.6099136432544,36.90690832540906,81.23422436659575,244.43420455493782,81.174738364176,109.82495733998047,86.63693737088528,-16.075937892767058,-83.0922914202194,162.2929640140681,51.71292878666429,59.71060371435442,130.54553267250787,-144.09366644814378,132.971736790698,28.332300485056066,124.15049736558768,177.1872714635992,158.25095380148247,272.933277391106,128.44114929113823,196.66473334556997,180.7369216242313,54.669026190441286,200.82355508176767,77.81853000616081,86.92181071504837,-95.74035624799899,-156.08918375847162,129.90145092258768,170.41452399826898,32.191353754998886,76.0039657043908,111.2483892177849,46.73553767672695,88.13738482138308,-69.69123558436951,-85.97094795732045,111.21147146343571,109.43969480395316,46.240567589752686,34.09689930882246,96.57250028042557,2.598039955472643,63.189894948472954
BRD-K89997465|CPC008_MCF7_6H_X1,BRD-K89997465,chlorpromazine,CPC008_MCF7_6H_X1,1,12,-21.619406969562363,120.82373013807785,211.9252583515601,-31.388692577128893,129.1319345950139,-53.74220362224884,81.16607040820986,39.22234775164367,112.19690813860723,25.598929475157036,15.923512142257835,-112.97099062946256,-19.4316922060745,150.31505903919674,33.035331944343795,3.5318761784704975,44.78161597855507,24.72320873485762,71.53034299894716,139.19179782477124,122.23463762190744,22.73143019575832,111.09898329818043,306.8823936461751,177.9346672296827,303.2625781940265,173.96496290790014,132.98187087225477,43.04917099215373,-26.721188329191932,87.81538702060197,-8.224052796691637,118.48851866526894,30.258801914823948,-3.3159403361736395,-34.65292531147048,34.86678744691966,156.00496764597796,65.97189393159681,132.40717429565797,45.25138202188407,50.133692830001905,-8.98654182436718,146.66193727379374,59.341161093076835,107.58211987939478,129.0867414139845,-10.306840035030916,60.97711278367041
BRD-A19037878|CPC008_MCF7_6H_X3,BRD-A19037878,trichostatin-a,CPC008_MCF7_6H_X3,1,12,-22.246283850913528,82.73773256655153,121.6666451496099,130.80268779273996,120.30212613442256,59.811497299578946,104.19456012076944,97.7370337658495,71.68525009301692,60.722268377060175,174.21773376168562,-26.326521538176507,-56.14148796653399,97.08610626372331,7.425854456153047,45.488851823815764,89.00312854594483,-98.1827063994246,71.42826547230317,-133.46308648007772,143.17669230176693,137.767449269924,125.48100664340649,239.6644228711084,49.037877867980626,99.87273126834776,133.3229813238383,169.31473258283472,121.68133403039883,55.41377365145911,97.70917139395368,-49.675416207853004,-150.227053168162,122.55918610383281,152.35399290550606,75.73442466458931,155.48139109416826,84.25563542647109,43.3898566273283,142.09055941726672,46.13450439191382,2.5804232389463095,16.23592156846007,-6.263508323602537,82.66690414836324,-58.103996659461586,149.8129568379254,59.55130382876547,78.20471688925545
BRD-A19500257|CPC008_MCF7_6H_X3,BRD-A19500257,geldanamycin,CPC008_MCF7_6H_X3,1,12,-79.11838872197973,127.07354919988887,79.0778916942362,2.6638277557661354,105.07160764705117,2.6702322195893657,87.39684086801742,87.47750889029533,115.67479664814232,62.26536785097909,130.6927395265347,-21.699401740269877,-84.53119222469991,124.41721514443088,65.1576166218432,65.43542903187216,50.759998768931496,-107.41826239670723,79.02253794913895,65.82457341517187,153.3726247206136,122.85684665096448,160.3834631783455,281.28782343099834,173.40728668966517,135.55417891275152,127.57723756828204,207.62778415625337,100.06553412760121,55.033116836611384,56.84408252996474,-152.51873156103585,-149.4640213305468,106.03956025035313,68.30343053358422,-20.31095718463945,93.1730581312529,104.81092625918836,18.42944868459921,34.855972703002294,97.89450729155561,-116.05740113043566,81.855355430376,55.92818692817184,106.37315814213679,-19.932037951973143,107.5967146779688,14.779119253768386,37.61603199117087
BRD-A75409952|CPC008_MCF7_6H_X3,BRD-A75409952,wortmannin,CPC008_MCF7_6H_X3,1,12,-29.45000430094325,17.737184444336776,75.80276846840309,-53.59851095784745,75.10754599065109,87.6030331806146,113.40382831004058,84.10969470360067,67.88813831139817,29.679616741605855,109.86840559536762,-67.84485008019738,-2.7263630302005026,2.2721487215476373,64.57151509472038,44.904251488597936,129.84715316111595,-104.26703019058948,41.91728901247876,-62.603995977294744,167.49235654768802,143.91561399288025,51.23789904937075,49.505837824083926,-168.13548477274793,17.468846871916355,79.23919324795821,-72.9919258352644,48.175700490739814,108.42552630026177,109.55153087235891,-74.45404025370573,-68.00402623724477,126.05002127466753,71.12029040535657,99.03215609168433,141.54076581878627,54.767618638588544,161.03675947714038,139.0479250745649,173.7930447887606,6.097532818735374,144.25420223489198,4.510164805106967,109.74744013460821,-75.82885431477774,160.15832256864877,-109.27536381853406,91.37449987018317
BRD-K81418486|CPC008_MCF7_6H_X3,BRD-K81418486,vorinostat,CPC008_MCF7_6H_X3,1,12,-67.15018878662346,85.13431335563848,44.47358909854387,62.024963882563554,116.39690231013651,102.56169419944587,72.90286505940776,119.55368706205331,102.00631471980404,92.84637764662011,154.79425326682565,-54.9261214023378,-38.93550342147654,84.3762128397126,60.28092457266155,114.22179091837012,44.16365483496202,-114.6183656378231,84.3125533987074,-148.76845938990914,188.20566429562223,141.2918096709746,130.058461198975,276.2016872173413,39.90813026852737,78.23381287087074,109.02487222620067,136.9710669194389,118.17504923928459,78.18607590183046,87.19919181373945,-96.54317365493984,-100.05210444365719,81.95324349331821,119.25356861545902,20.96480218633559,121.19823486626615,50.45171922968876,37.850688108149086,90.04102957503648,-31.181608357252628,43.50950171571816,103.20318462175743,8.948792491404106,50.20411948351938,-61.62607953114741,165.92198633335846,-25.611459728051784,15.05559140677883
BRD-K89997465|CPC008_MCF7_6H_X3,BRD-K89997465,chlorpromazine,CPC008_MCF7_6H_X3,1,12,106.12065306590085,62.48571003670571,132.2499326257295,34.79125794767987,36.76878148987453,-8.511366912667313,67.43527318351806,68.75717854616488,203.65848623256716,-125.1516646878411,123.42101721883614,88.16392810001832,66.85616477917324,22.24123337898135,122.47609230068122,81.0731007500807,90.6216311657866,72.28021752313822,32.80014928340228,-17.424815512143255,101.46595672603593,117.85671187062798,107.7619308099537,99.55989351123924,40.6976595178333,-46.74313556895936,91.49433214244993,-47.12720965587113,-12.19908635643219,62.31741362045676,116.95524853553206,44.79070493852794,167.7537560157815,-29.17045280601411,4.744878942745743,12.059769879182568,157.27005064608915,52.612508722713414,10.55508109701077,108.89692437399952,173.96817087426194,81.46453711369321,148.9858177520686,146.51409839667684,116.19596757745643,127.43232776767968,226.37555874709886,-25.28219470970845,150.94865762042008
BRD-A19037878|CPC008_MCF7_6H_X5,BRD-A19037878,trichostatin-a,CPC008_MCF7_6H_X5,1,8,72.35007138725359,16.6735126171169,43.98209503906014,-36.39072689861939,62.83602576018262,25.22034553975419,-9.069703665635927,97.37192885491828,130.35701051820052,145.48277749661435,75.36328492799458,146.7812892152815,62.85647756722125,52.9826993484283,7.930704128513241,30.512571197633747,168.23203003470888,-6.894282738378934,37.255866066514386,43.76583198435253,78.80753376071783,51.97838231546683,47.44253261542866,105.86472897827014,-175.4130573160399,27.382439463225296,103.21765539907335,-162.54415093989542,112.0008286300424,103.78557378917765,172.66785181759178,162.2215469366941,4.402489861793242,40.78132531008288,-24.093850338371965,230.30562129598422,50.532716495363786,99.36766116217592,35.16761050441022,109.18905920722227,51.895884214417094,57.967465583432954,-5.459104254167414,-62.01402209797749,90.49468415203984,-103.40753370954968,65.22976137665466,-21.54684693787698,80.30110850013
BRD-A19500257|CPC008_MCF7_6H_X5,BRD-A19500257,geldanamycin,CPC008_MCF7_6H_X5,1,8,85.95853108626079,46.44865949982801,170.163721068212,-2.7381968030804273,14.751760564491065,34.7934858369905,-3.501209661872565,159.53235237780984,166.81354858775893,153.98223101117293,95.71027980265069,139.8974347217307,92.57948669398303,-15.23674374730058,19.523160738032743,37.67796413938902,162.14300908555123,18.875701459864445,55.70490809930283,-34.25476834410233,72.99340886861233,116.27832825501883,94.31380060230481,58.931479593815936,-37.26504110863283,72.90197372018503,93.19997132946497,-212.46478372709623,97.72064198975926,139.09011636040213,198.22786021290608,166.05806317280104,122.24497978724054,30.46357473454384,-23.425667081797314,156.6502425193499,50.47222537049578,74.29642101022012,74.49277798432138,94.39518414782964,195.49006242396996,151.91783782008957,51.77656799547731,-93.98485220667243,107.77292655221044,-92.83526313485777,87.01709555777154,-70.0856935047454,89.38838811515126
BRD-A75409952|CPC008_MCF7_6H_X5,BRD-A75409952,wortmannin,CPC008_MCF7_6H_X5,1,8,47.02166579888842,10.183840603976648,107.89412534823401,-8.881573783626095,79.27136886073134,-23.990339440693447,24.967796900549047,42.44494342462781,115.93218549908818,101.7081136020634,93.02787229794035,90.67598339435648,87.55860250217364,10.922193216048981,70.17284001002139,99.17555102743125,128.5908123247192,57.79146707158128,102.24129307153777,-62.55430015762738,123.96584941190793,102.78581726656552,79.07998839709649,61.0028607560983,-110.53922581527303,10.044071448465388,108.09858599510619,-233.6610127014509,16.728222628663957,91.15095119157178,176.076405956332,109.70826523311916,33.44662179908619,88.64346406775331,-42.880472468766925,130.8649219977081,61.03223124838178,104.06289833547692,35.38573690067244,86.98557105030812,214.4170312402594,118.074290009999,209.5466425128879,-14.938455619825675,109.03508034503596,-10.330024000502533,60.724280268175164,-58.0520413623596,79.8785611600623
BRD-K81418486|CPC008_MCF7_6H_X5,BRD-K81418486,vorinostat,CPC008_MCF7_6H_X5,1,8,74.20662781321442,41.51161457140125,129.05038264270502,-73.70337686706881,110.86669477917854,2.7773260304755922,7.51663267238041,116.58646321017397,132.9926559181303,149.87778518586344,89.44237058028807,137.14865922749595,99.80252975142923,-10.035698170047738,-6.98241938502224,82.02358908562849,208.4231758879318,22.42129719912691,47.05402931841837,-14.563151727727359,84.00661385190728,83.81103064435513,27.32630298595552,61.40036579090827,-58.0842715110374,10.672277608053037,73.5957202565678,-78.60616493470854,113.5730080293128,155.48829520435612,182.19382140276804,115.62948888315123,154.5186534782763,95.76719758341937,-57.15402960421909,176.06568458146205,50.90800281892217,98.82539745387089,97.42844667704315,69.55020919830662,95.1855776596849,178.6282255415706,0.9599405290977074,-46.398651731602456,149.83506195054025,-59.86699584158231,90.41035483182327,-159.36914774899782,125.91701797268809
BRD-K89997465|CPC008_MCF7_6H_X5,BRD-K89997465,chlorpromazine,CPC008_MCF7_6H_X5,1,8,132.46859569918155,-47.32167422402489,174.46841912960775,-53.30025190184227,34.59250078351192,-65.3337409941584,-29.978326561878646,-19.302610139197043,109.69236319115726,27.661846833522702,-3.857049126580648,174.72087386434907,97.3577890681313,-88.92086379497539,112.92635647498253,98.41542132312594,138.13630080657845,131.00516923654408,41.58045072854645,-27.105302449828514,66.40702812760736,83.80293432414999,43.72455712066244,-135.63565750434088,-90.23561870988664,-79.61313394872957,20.680763054444867,-64.12649414107688,-104.35131997931393,69.54911908134602,112.20957648725704,203.39182834729263,329.5904671491398,-88.81526417535525,-22.399764317208053,99.43876855196663,103.2068250834551,32.03642817747175,66.26684170515625,110.86640006683479,25.441673270404806,39.53074420133237,-28.700761781535732,1.2433545467019371,106.0096561827117,-65.63119395950713,82.03207887292353,58.51229125935356,86.16710814108069
BRD-A19037878|CPC009_MCF7_6H_X1,BRD-A19037878,trichostatin-a,CPC009_MCF7_6H_X1,1,12,-3.8417897848928533,18.810378129971525,120.10960966186428,103.28108683570025,26.793456658144976,-62.007796714210656,119.12350688977034,203.0362027668197,134.02193734558642,110.55138385155362,99.36915961518326,33.865857127184825,-50.19189153846969,48.679039171250224,49.03919014729473,57.960280909133246,116.01625957801917,-96.81361159445561,95.64728542975683,-229.8323353284448,163.73847285121008,142.1885493309871,72.8883592301043,76.0726960905132,-22.544013213332107,82.04675236884401,87.36158060468637,46.411595057139266,172.04144150552207,17.33354702350374,124.06702792985743,-49.20435754090636,-68.15738263050247,179.9507637563101,140.78021618696192,131.3767711867161,78.87958116924699,116.50514277661273,72.56907840141673,113.41168496840527,248.53944414636777,49.789242695897144,135.3557338356136,64.00509989022942,26.56777918554718,-21.571044230414202,180.6344849585841,55.67880324856242,102.45147978889213
BRD-A19500257|CPC009_MCF7_6H_X1,BRD-A19500257,geldanamycin,CPC009_MCF7_6H_X1,1,12,-9.625445929839998,27.633606341686516,40.73632936177739,-21.005963167763866,-20.757075831171107,60.38615318472387,104.91803016126863,-120.39526115925725,68.3768924525807,110.87656441378601,-5.661091920219178,78.09539357374496,-18.4845542550417,104.90511245303497,76.53170669476646,73.64593559382138,91.31482347139206,24.96258936274512,166.800487003081,-60.2852736956217,51.135821259815714,133.96673493695386,7.862121958022158,84.11192145762794,28.457839030771027,-55.901949295048496,16.06750122521413,-55.77695159803915,55.97115614548176,70.07473219459285,183.61036671181114,24.37730117609391,80.9359479804454,-3.675731077566695,288.8649660533754,-15.606665229473947,71.53415677269868,-11.841364463250898,-1.3826837796968334,167.41812090374697,243.86172543164764,143.48271029846688,167.93765913762013,12.857133491367904,239.01345574060224,78.32990382068846,70.24753702775644,92.51040060438044,126.97657159434686
BRD-A25234499|CPC009_MCF7_6H_X1,BRD-A25234499,aminoglutethimide,CPC009_MCF7_6H_X1,1,12,52.99633870413402,59.6198600975402,64.2209101910675,-1.0855311022913838,145.70294486203545,192.2759184591556,17.433461424237123,34.40720135549486,141.91634739340805,-9.663821916614154,102.26693477600821,124.41775191204209,62.7694451267119,-58.52562065547016,56.0523090344044,-19.098298709741755,56.396036754004626,51.929962121527126,-19.911804984248022,198.05042034470625,66.40885766111467,41.359247073542974,55.11164824621761,-43.35515108530586,26.65941164266127,-123.8580887467329,-34.239829501884856,-57.74709142733161,-105.0458589932569,-39.82892852268628,18.660037330131956,-73.68544970798177,-1.1744360424953015,28.469939775008584,-79.92023755084625,28.141896941585003,113.58300651790904,12.410859086644734,5.915656866632048,107.6664617744371,250.3862753475226,128.38018158676573,257.6771465278359,44.752998147045446,-40.368577825688135,88.27203216545854,62.828033231551274,32.589668376115526,30.183676518649122
BRD-A26384407|CPC009_MCF7_6H_X1,BRD-A26384407,chlorthalidone,CPC009_MCF7_6H_X1,1,12,47.15114632762561,18.24902830020767,102.57163069431766,-69.20820622616918,1.6303136464400723,156.38857653145288,-12.628609631565553,72.68555708967915,129.24839499672964,16.752425437047066,48.689802255442146,141.95444573678157,40.212897505899036,-54.31095270870844,70.23208301163737,7.544884022292592,129.03803896794903,56.35110083471568,36.35872370624395,-84.84416833170172,-43.53427142419372,21.16622996853016,87.62667296183537,-26.318269704979343,144.0595580318789,-30.61192487696809,19.034262857300746,257.3634521994421,-3.625559081483061,41.43249764930954,136.95365004190353,-7.124805533780091,150.326825801604,112.99112099045652,-11.20560402042031,9.778344887045535,-24.70067208670423,108.66997492820184,64.37837468839376,139.92587763860166,-77.41750295344099,47.79340858765215,96.90528229395733,72.47333046649368,44.66374643586977,59.66728377818703,61.110080050325905,-2.5051551146104316,58.765086298863196
BRD-A47598013|CPC009_MCF7_6H_X1,BRD-A47598013,citalopram,CPC009_MCF7_6H_X1,1,12,14.963392370755798,-89.27504401774155,174.77201845204388,212.71884343884585,78.99719822553362,-29.952863689664298,21.43500938253436,-26.945295141107295,39.55700227797695,-34.15092392761528,-18.70983757281482,81.66056438212013,-5.426395405186895,76.18293970681964,158.18680112069552,144.57793447174464,103.39744337226045,39.355676029582355,50.577571784681766,-144.16844807985092,148.2141433389,27.72903614294347,143.3892259087113,-22.027759605698577,80.398049865127,102.5612843190421,-34.69356673945646,123.85511571093411,-30.967615468108477,1.9552023677640022,50.68746872439573,-53.63746070740922,170.79358393202057,193.993062120506,75.76941834419688,32.69424893840903,12.769110855369263,-59.44316624723655,145.35528326738273,59.540246592925314,108.18229212563966,128.77340906265727,19.10546525009744,79.46207962174009,-114.68675976952323,95.24496894232846,0.5074252381918996,212.4382238648089,20.239933827222387
BRD-A75409952|CPC009_MCF7_6H_X1,BRD-A75409952,wortmannin,CPC009_MCF7_6H_X1,1,12,-39.22377014095457,66.04043569586474,21.598215499703315,227.37328415632157,153.26696914463145,3.9889564134653597,147.9556006707249,87.72997851523957,-69.59612763371751,104.2571200105296,35.40832726270156,-31.860776930675343,-48.270201705162094,160.3872100483536,97.04459775919679,99.1586073187799,-108.5964704746084,-76.02411115040854,39.16804399108253,15.03234638759875,47.82535829645582,153.8820959984709,138.1076708368184,143.94799435302383,243.72772846704015,49.95280260457997,95.33008449671917,345.01992015684175,131.55032205859516,36.541438690347206,-18.99322893688219,-258.55257370411925,29.091705751705206,172.81666739783617,111.60385786473557,-106.21183448268351,48.90587170139918,-9.074571991912705,4.307317477960737,-72.97480191305544,133.6363407344232,52.04466571311184,267.8865876287069,233.5974445550176,-78.01795549780292,204.60798134033564,-3.1623197568166574,101.44177907880606,-15.916959113997393
BRD-K02637541|CPC009_MCF7_6H_X1,BRD-K02637541,celecoxib,CPC009_MCF7_6H_X1,1,12,82.73417450708422,30.55415619504066,-21.767447199406377,69.91616819520618,43.9111276297802,51.026657226785574,-20.70682525990378,16.80911887692139,-10.927250210378304,2.2297792641740557,9.244749343466708,140.0823970307971,110.56727128063267,-45.93654995000594,63.027812542911875,27.957144984813908,84.3717464887252,68.19621000132258,66.42664398196547,129.157190932062,112.41998839152899,75.89482953579812,68.36228224881012,2.642042249661074,27.73228694292112,38.07830979457157,-6.499668438875062,-238.86963356712457,-77.08681669963664,94.22524242799818,110.99347654591458,89.11003237545708,198.38883943090548,136.93955601728481,237.3560325570454,92.5559689516461,50.39613251048661,-59.81393700765017,36.26114474959246,73.75197904289615,173.35225794898173,158.20146482333524,67.28907665629612,16.883767340946065,7.605750567623659,-15.516486973945575,171.9327301177239,268.3773674594978,161.37865678478533
BRD-K81418486|CPC009_MCF7_6H_X1,BRD-K81418486,vorinostat,CPC009_MCF7_6H_X1,1,12,-51.726455489291254,156.14001766886406,15.158634850977649,23.521411848734147,110.91176877367622,34.99422886485519,148.5964340898949,161.19666828860545,73.73785581037345,252.837557275831,204.7059269961523,-11.777685773471433,-99.57905571841371,156.97913551353588,27.948829829586998,26.462222322153707,15.863269382760905,-93.43736749197751,86.03258000426757,8.781866411461522,116.09191018719753,150.95426161339014,133.1073058336748,261.810623731862,193.96300658347093,153.61582974637912,209.61516589105918,220.80224850525735,228.40080660368835,61.72069540201318,72.83619917674469,-105.95499473872599,-117.7200152105575,156.97653210027403,176.68971671804985,36.246910509695795,71.48007199718,32.32504242166334,24.740651979017628,87.06821287416523,213.05800541984445,19.614726494133777,79.69534539006213,103.41949915577834,24.80839090082128,31.87862839772879,117.41676139390285,77.55063842432946,104.88633047959735
