gene_id,neural_weight_norm,lda_loading_norm,neural_rank,lda_rank,combined_rank
310,0.24171098,0.1410235015446159,963.0,724.0,843.5
5985,0.25109592,0.1365068914107111,922.0,768.0,845.0
8900,0.24743405,0.1387180629890301,942.0,748.0,845.0
23200,0.2683728,0.11627526423672958,787.0,912.0,849.5
701,0.2495529,0.13636072128300514,933.0,769.0,851.0
9126,0.25343582,0.13126517069194082,903.0,809.0,856.0
5223,0.26799512,0.11248116836560143,789.0,925.0,857.0
823,0.24997878,0.13453222913159707,930.0,786.0,858.0
2534,0.24921393,0.134592226367076,935.0,783.0,859.0
727,0.26568943,0.1169409079042958,810.0,908.0,859.0
9917,0.25243118,0.13212868538136585,913.0,807.0,860.0
5525,0.25034213,0.13401476595697445,927.0,793.0,860.0
8914,0.25535613,0.128281889493248,893.0,829.0,861.0
10206,0.26734805,0.11201607405928142,796.0,928.0,862.0
22883,0.2640593,0.11844822849913857,828.0,897.0,862.5
5290,0.25539967,0.12699915124378405,892.0,839.0,865.5
3028,0.2501524,0.13235955069263822,929.0,805.0,867.0
5321,0.25264528,0.12801905691998738,911.0,832.0,871.5
5566,0.21806265,0.13654178969105124,978.0,767.0,872.5
2263,0.26948664,0.09225612421328648,778.0,970.0,874.0
2886,0.22933808,0.1360983619394686,975.0,773.0,874.0
2113,0.26772442,0.1012812523740545,791.0,957.0,874.0
7020,0.26511064,0.11180314118889241,818.0,932.0,875.0
27336,0.2496694,0.12963955441831318,932.0,823.0,877.5
51031,0.2615678,0.11578878798302317,844.0,913.0,878.5
3553,0.26287943,0.11359048269546526,836.0,922.0,879.0
4605,0.24666046,0.13074514376982238,945.0,814.0,879.5
3597,0.2598643,0.11775893115824909,860.0,900.0,880.0
9854,0.2576422,0.12039989417657665,877.0,885.0,881.0
8318,0.24194929,0.1332590451969041,962.0,801.0,881.5
80347,0.2449296,0.13027419801563778,949.0,817.0,883.0
1950,0.2637708,0.11047877450399984,831.0,937.0,884.0
8826,0.25256753,0.12415914069835234,912.0,857.0,884.5
6657,0.2547666,0.12208270182295469,898.0,873.0,885.5
5788,0.26630366,0.09008399981881758,805.0,972.0,888.5
23321,0.2611334,0.11190677093580767,848.0,930.0,889.0
5873,0.26166955,0.10705432397416477,843.0,945.0,894.0
6275,0.26145563,0.10664078946825861,845.0,946.0,895.5
581,0.26339996,0.09750689907089144,833.0,965.0,899.0
55893,0.24082173,0.12757618250186836,965.0,835.0,900.0
902,0.24668011,0.12414475808513709,944.0,858.0,901.0
55620,0.25235963,0.12025881416786761,914.0,888.0,901.0
9246,0.25291237,0.11904057969200472,909.0,894.0,901.5
1906,0.25646317,0.11211268523990583,884.0,927.0,905.5
3566,0.25364473,0.11544118494888944,901.0,915.0,908.0
1788,0.2582045,0.10297134226376405,871.0,954.0,912.5
9491,0.26033527,0.08775994488891782,855.0,974.0,914.5
5613,0.24417467,0.1209176436572196,951.0,879.0,915.0
6944,0.24868122,0.11885852168329203,938.0,895.0,916.5
142,0.24297547,0.12067367256351738,956.0,881.0,918.5
8321,0.25927192,0.08441087319485428,863.0,978.0,920.5
4313,0.2503178,0.11507406017423644,928.0,919.0,923.5
3308,0.22930367,0.12213186802066513,976.0,872.0,924.0
23077,0.25543284,0.09924898157088143,891.0,961.0,926.0
2115,0.24938647,0.11220456148275425,934.0,926.0,930.0
23161,0.23433007,0.1153622988124443,971.0,918.0,944.5
9915,0.24494317,0.10791606809292438,948.0,943.0,945.5
2185,0.25044373,0.09604576754573627,926.0,967.0,946.5
29937,0.2426844,0.10917581586683824,959.0,940.0,949.5
51071,0.24394232,0.10339177874124061,952.0,951.0,951.5
7015,0.2474915,0.09152090749760768,941.0,971.0,956.0
10398,0.2434731,0.09992984560268349,954.0,960.0,957.0
1282,0.24364652,0.08880651802160898,953.0,973.0,963.0
9653,0.24146323,0.09661942098071025,964.0,966.0,965.0
5792,0.24340619,0.08719293251750027,955.0,976.0,965.5
6850,0.22508602,0.09889007587047532,977.0,963.0,970.0
4776,0.2293866,0.09377170690043411,974.0,969.0,971.5
